USER,COURSE_ID,SCORE
1048547,CO0301EN,2.0
1048552,excourse43,29.0
1048552,excourse44,29.0
1048552,CC0150EN,20.0
1048552,SW0101EN,20.0
1048552,SW0201EN,20.0
1048561,BD0212EN,24.0
1048561,excourse31,24.0
1048561,SC0103EN,24.0
1048561,excourse72,24.0
1048561,excourse73,24.0
1048568,HCC104EN,2.0
1048568,CC0210EN,2.0
1048568,GPXX04V3EN,2.0
1048568,excourse24,2.0
1048568,CO0301EN,2.0
1048581,SC0103EN,30.0
1048581,BD0212EN,30.0
1048581,RP0105EN,30.0
1048581,TMP0105EN,30.0
1048581,excourse72,30.0
1048605,excourse73,69.0
1048605,RP0105EN,69.0
1048605,TMP0105EN,69.0
1048605,excourse72,69.0
1048605,SC0103EN,69.0
1048613,HCC104EN,2.0
1048613,CC0210EN,2.0
1048613,GPXX04V3EN,2.0
1048613,excourse24,2.0
1048613,CO0301EN,2.0
1048621,HCC104EN,2.0
1048621,CC0210EN,2.0
1048621,GPXX04V3EN,2.0
1048621,excourse24,2.0
1048621,CO0301EN,2.0
1048648,HCC104EN,2.0
1048648,CC0210EN,2.0
1048648,GPXX04V3EN,2.0
1048648,excourse24,2.0
1048648,CO0301EN,2.0
1048655,HCC104EN,2.0
1048655,CC0210EN,2.0
1048655,GPXX04V3EN,2.0
1048655,excourse24,2.0
1048655,CO0301EN,2.0
1048670,SC0103EN,30.0
1048670,excourse10,30.0
1048670,GPXX0M6UEN,30.0
1048670,GPXX097UEN,30.0
1048670,BD0211EN,30.0
1048679,GPXX04V3EN,17.0
1048679,GPXX0D14EN,15.0
1048679,excourse75,12.0
1048679,GPXX0G31EN,12.0
1048679,BD0137EN,12.0
1048715,HCC104EN,2.0
1048715,CC0210EN,2.0
1048715,GPXX04V3EN,2.0
1048715,excourse24,2.0
1048715,CO0301EN,2.0
1048725,HCC104EN,2.0
1048725,CC0210EN,2.0
1048725,GPXX04V3EN,2.0
1048725,excourse24,2.0
1048725,CO0301EN,2.0
1048756,TMP0105EN,60.0
1048756,BD0212EN,60.0
1048756,RP0105EN,60.0
1048756,SC0103EN,60.0
1048756,excourse72,60.0
1048759,HCC104EN,2.0
1048759,CC0210EN,2.0
1048759,GPXX04V3EN,2.0
1048759,excourse24,2.0
1048759,CO0301EN,2.0
1048763,HCC104EN,2.0
1048763,CC0210EN,2.0
1048763,GPXX04V3EN,2.0
1048763,excourse24,2.0
1048763,CO0301EN,2.0
1048769,HCC104EN,2.0
1048769,CC0210EN,2.0
1048769,GPXX04V3EN,2.0
1048769,excourse24,2.0
1048769,CO0301EN,2.0
1048799,ML0122EN,30.0
1048799,excourse22,30.0
1048799,ML0101EN,30.0
1048799,excourse21,30.0
1048799,RP0105EN,27.0
1048805,HCC104EN,2.0
1048805,CC0210EN,2.0
1048805,GPXX04V3EN,2.0
1048805,excourse24,2.0
1048805,CO0301EN,2.0
1048806,HCC104EN,2.0
1048806,CC0210EN,2.0
1048806,GPXX04V3EN,2.0
1048806,excourse24,2.0
1048806,CO0301EN,2.0
1048810,HCC104EN,2.0
1048810,CC0210EN,2.0
1048810,GPXX04V3EN,2.0
1048810,excourse24,2.0
1048810,CO0301EN,2.0
1048828,HCC104EN,2.0
1048828,CC0210EN,2.0
1048828,GPXX04V3EN,2.0
1048828,excourse24,2.0
1048828,CO0301EN,2.0
1048841,HCC104EN,2.0
1048841,CC0210EN,2.0
1048841,GPXX04V3EN,2.0
1048841,excourse24,2.0
1048841,CO0301EN,2.0
1048866,excourse93,18.0
1048866,GPXX0ADEN,18.0
1048866,GPXX0ZG0EN,18.0
1048866,OS0101EN,18.0
1048866,LB0105ENv1,18.0
1048876,HCC104EN,2.0
1048876,CC0210EN,2.0
1048876,GPXX04V3EN,2.0
1048876,excourse24,2.0
1048876,CO0301EN,2.0
1048888,ML0122EN,30.0
1048888,excourse21,30.0
1048888,excourse22,30.0
1048888,ML0101EN,30.0
1048888,GPXX0IBEN,27.0
1048952,HCC104EN,2.0
1048952,CC0210EN,2.0
1048952,GPXX04V3EN,2.0
1048952,excourse24,2.0
1048952,CO0301EN,2.0
1048995,HCC104EN,2.0
1048995,CC0210EN,2.0
1048995,GPXX04V3EN,2.0
1048995,excourse24,2.0
1048995,CO0301EN,2.0
1049004,excourse44,24.0
1049004,excourse43,24.0
1049004,CC0210EN,18.0
1049004,CO0301EN,18.0
1049004,GPXX04V3EN,18.0
1049010,excourse21,15.0
1049010,ML0122EN,15.0
1049010,ML0101EN,15.0
1049010,excourse22,15.0
1049010,GPXX0D14EN,15.0
1049041,HCC104EN,2.0
1049041,CC0210EN,2.0
1049041,GPXX04V3EN,2.0
1049041,excourse24,2.0
1049041,CO0301EN,2.0
1049056,HCC104EN,2.0
1049056,CC0210EN,2.0
1049056,GPXX04V3EN,2.0
1049056,excourse24,2.0
1049056,CO0301EN,2.0
1049063,HCC104EN,2.0
1049063,CC0210EN,2.0
1049063,GPXX04V3EN,2.0
1049063,excourse24,2.0
1049063,CO0301EN,2.0
1049083,ML0122EN,15.0
1049083,excourse22,15.0
1049083,excourse21,15.0
1049083,ML0101EN,15.0
1049083,excourse62,15.0
1049097,ML0111EN,2.0
1049097,ML0120EN,2.0
1049097,GPXX0ZMZEN,2.0
1049097,CB0201EN,2.0
1049097,excourse40,2.0
1049106,HCC104EN,2.0
1049106,CC0210EN,2.0
1049106,GPXX04V3EN,2.0
1049106,excourse24,2.0
1049106,CO0301EN,2.0
1049114,HCC104EN,2.0
1049114,CC0210EN,2.0
1049114,GPXX04V3EN,2.0
1049114,excourse24,2.0
1049114,CO0301EN,2.0
1049132,HCC104EN,2.0
1049132,CC0210EN,2.0
1049132,GPXX04V3EN,2.0
1049132,excourse24,2.0
1049132,CO0301EN,2.0
1049139,excourse43,30.0
1049139,excourse44,30.0
1049139,GPXX04V3EN,27.0
1049139,SW0101EN,24.0
1049139,SW0201EN,24.0
1049141,HCC104EN,2.0
1049141,CC0210EN,2.0
1049141,GPXX04V3EN,2.0
1049141,excourse24,2.0
1049141,CO0301EN,2.0
1049151,HCC104EN,2.0
1049151,CC0210EN,2.0
1049151,GPXX04V3EN,2.0
1049151,excourse24,2.0
1049151,CO0301EN,2.0
1049165,HCC104EN,2.0
1049165,CC0210EN,2.0
1049165,GPXX04V3EN,2.0
1049165,excourse24,2.0
1049165,CO0301EN,2.0
1049178,BD0212EN,42.0
1049178,TMP0105EN,42.0
1049178,RP0105EN,42.0
1049178,SC0103EN,42.0
1049178,excourse72,42.0
1049185,HCC104EN,2.0
1049185,CC0210EN,2.0
1049185,GPXX04V3EN,2.0
1049185,excourse24,2.0
1049185,CO0301EN,2.0
1049195,excourse93,24.0
1049195,GPXX0ADEN,24.0
1049195,GPXX0ZG0EN,24.0
1049195,OS0101EN,24.0
1049195,excourse92,24.0
1049198,HCC104EN,2.0
1049198,CC0210EN,2.0
1049198,GPXX04V3EN,2.0
1049198,excourse24,2.0
1049198,CO0301EN,2.0
1049225,HCC104EN,2.0
1049225,CC0210EN,2.0
1049225,GPXX04V3EN,2.0
1049225,excourse24,2.0
1049225,CO0301EN,2.0
1049240,HCC104EN,2.0
1049240,CC0210EN,2.0
1049240,GPXX04V3EN,2.0
1049240,excourse24,2.0
1049240,CO0301EN,2.0
1049248,SC0103EN,30.0
1049248,excourse10,30.0
1049248,GPXX0M6UEN,30.0
1049248,GPXX097UEN,30.0
1049248,BD0211EN,30.0
1049254,SC0103EN,30.0
1049254,excourse10,30.0
1049254,GPXX0M6UEN,30.0
1049254,GPXX097UEN,30.0
1049254,BD0211EN,30.0
1049263,SC0103EN,30.0
1049263,excourse10,30.0
1049263,GPXX0M6UEN,30.0
1049263,GPXX097UEN,30.0
1049263,BD0211EN,30.0
1049274,TMP0105EN,39.0
1049274,SC0103EN,39.0
1049274,BD0211EN,39.0
1049274,BD0212EN,39.0
1049274,excourse72,39.0
1049283,HCC104EN,2.0
1049283,CC0210EN,2.0
1049283,GPXX04V3EN,2.0
1049283,excourse24,2.0
1049283,CO0301EN,2.0
1049285,HCC104EN,2.0
1049285,CC0210EN,2.0
1049285,GPXX04V3EN,2.0
1049285,excourse24,2.0
1049285,CO0301EN,2.0
1049288,WA0101EN,2.0
1049288,BC0201EN,2.0
1049288,SW0201EN,2.0
1049288,DS0201EN,2.0
1049288,CO0201EN,2.0
1049310,HCC104EN,2.0
1049310,CC0210EN,2.0
1049310,GPXX04V3EN,2.0
1049310,excourse24,2.0
1049310,CO0301EN,2.0
1049312,HCC104EN,2.0
1049312,CC0210EN,2.0
1049312,GPXX04V3EN,2.0
1049312,excourse24,2.0
1049312,CO0301EN,2.0
1049314,HCC104EN,2.0
1049314,CC0210EN,2.0
1049314,GPXX04V3EN,2.0
1049314,excourse24,2.0
1049314,CO0301EN,2.0
1049315,SW0101EN,21.0
1049315,CO0401EN,21.0
1049315,SW0201EN,21.0
1049315,excourse43,21.0
1049315,excourse44,21.0
1049317,SC0103EN,24.0
1049317,BD0212EN,24.0
1049317,excourse72,24.0
1049317,TMP0105EN,24.0
1049317,excourse73,24.0
1049357,HCC104EN,2.0
1049357,CC0210EN,2.0
1049357,GPXX04V3EN,2.0
1049357,excourse24,2.0
1049357,CO0301EN,2.0
1049358,HCC104EN,2.0
1049358,CC0210EN,2.0
1049358,GPXX04V3EN,2.0
1049358,excourse24,2.0
1049358,CO0301EN,2.0
1049371,GPXX0KY1EN,12.0
1049371,DX0108EN,12.0
1049371,GPXX0IBEN,12.0
1049371,ML0101EN,12.0
1049371,GPXX0PG8EN,12.0
1049418,excourse21,30.0
1049418,ML0122EN,30.0
1049418,excourse22,30.0
1049418,ML0101EN,30.0
1049418,excourse62,24.0
1049422,excourse06,18.0
1049422,excourse04,18.0
1049422,ML0101EN,15.0
1049422,ML0122EN,15.0
1049422,excourse62,15.0
1049434,HCC104EN,2.0
1049434,CC0210EN,2.0
1049434,GPXX04V3EN,2.0
1049434,excourse24,2.0
1049434,CO0301EN,2.0
1049454,GPXX0IBEN,36.0
1049454,ML0122EN,33.0
1049454,RP0105EN,33.0
1049454,ML0101EN,33.0
1049454,excourse21,33.0
1049457,HCC104EN,2.0
1049457,CC0210EN,2.0
1049457,GPXX04V3EN,2.0
1049457,excourse24,2.0
1049457,CO0301EN,2.0
1049462,HCC104EN,2.0
1049462,CC0210EN,2.0
1049462,GPXX04V3EN,2.0
1049462,excourse24,2.0
1049462,CO0301EN,2.0
1049471,excourse72,27.0
1049471,RP0105EN,27.0
1049471,TMP0105EN,27.0
1049471,excourse73,27.0
1049471,excourse31,21.0
1049483,excourse31,36.0
1049483,RP0105EN,36.0
1049483,BD0212EN,36.0
1049483,TMP0105EN,36.0
1049483,GPXX0TY1EN,36.0
1049519,HCC104EN,2.0
1049519,CC0210EN,2.0
1049519,GPXX04V3EN,2.0
1049519,excourse24,2.0
1049519,CO0301EN,2.0
1049526,HCC104EN,2.0
1049526,CC0210EN,2.0
1049526,GPXX04V3EN,2.0
1049526,excourse24,2.0
1049526,CO0301EN,2.0
1049532,HCC104EN,2.0
1049532,CC0210EN,2.0
1049532,GPXX04V3EN,2.0
1049532,excourse24,2.0
1049532,CO0301EN,2.0
1049541,HCC104EN,2.0
1049541,CC0210EN,2.0
1049541,GPXX04V3EN,2.0
1049541,excourse24,2.0
1049541,CO0301EN,2.0
1049588,excourse64,2.0
1049588,ML0122ENv1,2.0
1049588,BD0151EN,2.0
1049588,DS0201EN,2.0
1049588,RP0101EN,2.0
1049589,HCC104EN,2.0
1049589,CC0210EN,2.0
1049589,GPXX04V3EN,2.0
1049589,excourse24,2.0
1049589,CO0301EN,2.0
1049598,HCC104EN,2.0
1049598,CC0210EN,2.0
1049598,GPXX04V3EN,2.0
1049598,excourse24,2.0
1049598,CO0301EN,2.0
1049633,HCC104EN,2.0
1049633,CC0210EN,2.0
1049633,GPXX04V3EN,2.0
1049633,excourse24,2.0
1049633,CO0301EN,2.0
1049634,GPXX0D14EN,27.0
1049634,ML0101EN,24.0
1049634,ML0122EN,24.0
1049634,excourse22,24.0
1049634,excourse21,24.0
1049653,HCC104EN,2.0
1049653,CC0210EN,2.0
1049653,GPXX04V3EN,2.0
1049653,excourse24,2.0
1049653,CO0301EN,2.0
1049677,SC0103EN,21.0
1049677,excourse73,21.0
1049677,BD0212EN,21.0
1049677,RP0105EN,21.0
1049677,TMP0105EN,21.0
1049692,DE0205EN,48.0
1049692,BD0137EN,48.0
1049692,GPXX0G31EN,48.0
1049692,excourse73,45.0
1049692,RP0105EN,45.0
1049698,HCC104EN,2.0
1049698,CC0210EN,2.0
1049698,GPXX04V3EN,2.0
1049698,excourse24,2.0
1049698,CO0301EN,2.0
1049703,TMP0105EN,30.0
1049703,excourse73,30.0
1049703,SC0103EN,30.0
1049703,RP0105EN,30.0
1049703,excourse31,30.0
1049711,HCC104EN,2.0
1049711,CC0210EN,2.0
1049711,GPXX04V3EN,2.0
1049711,excourse24,2.0
1049711,CO0301EN,2.0
1049717,excourse44,33.0
1049717,excourse43,33.0
1049717,GPXX04V3EN,27.0
1049717,HCC104EN,21.0
1049717,CC0210EN,21.0
1049723,HCC104EN,2.0
1049723,CC0210EN,2.0
1049723,GPXX04V3EN,2.0
1049723,excourse24,2.0
1049723,CO0301EN,2.0
1049725,HCC104EN,2.0
1049725,CC0210EN,2.0
1049725,GPXX04V3EN,2.0
1049725,excourse24,2.0
1049725,CO0301EN,2.0
1049745,HCC104EN,2.0
1049745,CC0210EN,2.0
1049745,GPXX04V3EN,2.0
1049745,excourse24,2.0
1049745,CO0301EN,2.0
1049767,HCC104EN,2.0
1049767,CC0210EN,2.0
1049767,GPXX04V3EN,2.0
1049767,excourse24,2.0
1049767,CO0301EN,2.0
1049793,excourse21,33.0
1049793,ML0122EN,33.0
1049793,ML0101EN,33.0
1049793,excourse22,33.0
1049793,GPXX0IBEN,27.0
1049797,HCC104EN,2.0
1049797,CC0210EN,2.0
1049797,GPXX04V3EN,2.0
1049797,excourse24,2.0
1049797,CO0301EN,2.0
1049853,HCC104EN,2.0
1049853,CC0210EN,2.0
1049853,GPXX04V3EN,2.0
1049853,excourse24,2.0
1049853,CO0301EN,2.0
1049905,HCC104EN,2.0
1049905,CC0210EN,2.0
1049905,GPXX04V3EN,2.0
1049905,excourse24,2.0
1049905,CO0301EN,2.0
1049909,RP0105EN,42.0
1049909,BD0212EN,39.0
1049909,excourse72,39.0
1049909,excourse73,39.0
1049909,TMP0105EN,39.0
1049926,HCC104EN,2.0
1049926,CC0210EN,2.0
1049926,GPXX04V3EN,2.0
1049926,excourse24,2.0
1049926,CO0301EN,2.0
1049931,excourse93,27.0
1049931,GPXX0ADEN,27.0
1049931,GPXX0ZG0EN,27.0
1049931,OS0101EN,27.0
1049931,excourse92,27.0
1049982,HCC104EN,2.0
1049982,CC0210EN,2.0
1049982,GPXX04V3EN,2.0
1049982,excourse24,2.0
1049982,CO0301EN,2.0
1050011,HCC104EN,2.0
1050011,CC0210EN,2.0
1050011,GPXX04V3EN,2.0
1050011,excourse24,2.0
1050011,CO0301EN,2.0
1050039,HCC104EN,2.0
1050039,CC0210EN,2.0
1050039,GPXX04V3EN,2.0
1050039,excourse24,2.0
1050039,CO0301EN,2.0
1050144,BD0135EN,42.0
1050144,TMP0105EN,42.0
1050144,BD0137EN,42.0
1050144,GPXX0G31EN,42.0
1050144,excourse73,42.0
1050193,HCC104EN,2.0
1050193,CC0210EN,2.0
1050193,GPXX04V3EN,2.0
1050193,excourse24,2.0
1050193,CO0301EN,2.0
1050221,HCC104EN,2.0
1050221,CC0210EN,2.0
1050221,GPXX04V3EN,2.0
1050221,excourse24,2.0
1050221,CO0301EN,2.0
1050253,SC0103EN,9.0
1050253,BD0212EN,9.0
1050253,excourse65,9.0
1050253,TA0106EN,9.0
1050253,TMP0105EN,9.0
1050263,HCC104EN,2.0
1050263,CC0210EN,2.0
1050263,GPXX04V3EN,2.0
1050263,excourse24,2.0
1050263,CO0301EN,2.0
1050272,HCC104EN,2.0
1050272,CC0210EN,2.0
1050272,GPXX04V3EN,2.0
1050272,excourse24,2.0
1050272,CO0301EN,2.0
1050327,HCC104EN,2.0
1050327,CC0210EN,2.0
1050327,GPXX04V3EN,2.0
1050327,excourse24,2.0
1050327,CO0301EN,2.0
1050364,HCC104EN,2.0
1050364,CC0210EN,2.0
1050364,GPXX04V3EN,2.0
1050364,excourse24,2.0
1050364,CO0301EN,2.0
1050372,HCC104EN,2.0
1050372,CC0210EN,2.0
1050372,GPXX04V3EN,2.0
1050372,excourse24,2.0
1050372,CO0301EN,2.0
1050374,TMP0105EN,42.0
1050374,RP0105EN,42.0
1050374,SC0103EN,42.0
1050374,excourse73,42.0
1050374,excourse72,42.0
1050387,HCC104EN,2.0
1050387,CC0210EN,2.0
1050387,GPXX04V3EN,2.0
1050387,excourse24,2.0
1050387,CO0301EN,2.0
1050393,HCC104EN,2.0
1050393,CC0210EN,2.0
1050393,GPXX04V3EN,2.0
1050393,excourse24,2.0
1050393,CO0301EN,2.0
1050401,HCC104EN,2.0
1050401,CC0210EN,2.0
1050401,GPXX04V3EN,2.0
1050401,excourse24,2.0
1050401,CO0301EN,2.0
1050418,HCC104EN,2.0
1050418,CC0210EN,2.0
1050418,GPXX04V3EN,2.0
1050418,excourse24,2.0
1050418,CO0301EN,2.0
1050422,excourse21,15.0
1050422,ML0122EN,15.0
1050422,ML0101EN,15.0
1050422,excourse22,15.0
1050422,GPXX0IBEN,12.0
1050439,HCC104EN,2.0
1050439,CC0210EN,2.0
1050439,GPXX04V3EN,2.0
1050439,excourse24,2.0
1050439,CO0301EN,2.0
1050456,ML0122EN,18.0
1050456,ML0101EN,18.0
1050456,GPXX0D14EN,18.0
1050456,excourse21,18.0
1050456,excourse22,18.0
1050481,HCC104EN,2.0
1050481,CC0210EN,2.0
1050481,GPXX04V3EN,2.0
1050481,excourse24,2.0
1050481,CO0301EN,2.0
1050507,DS0201EN,18.0
1050507,ML0122EN,15.0
1050507,excourse22,15.0
1050507,excourse21,15.0
1050507,excourse62,15.0
1050524,HCC104EN,2.0
1050524,CC0210EN,2.0
1050524,GPXX04V3EN,2.0
1050524,excourse24,2.0
1050524,CO0301EN,2.0
1050532,SW0101EN,9.0
1050532,TA0106EN,9.0
1050532,excourse31,9.0
1050532,SW0201EN,9.0
1050532,excourse44,6.0
1050549,CO0401EN,12.0
1050549,GPXX04V3EN,12.0
1050549,excourse44,12.0
1050549,excourse43,12.0
1050549,excourse31,12.0
1050566,HCC104EN,2.0
1050566,CC0210EN,2.0
1050566,GPXX04V3EN,2.0
1050566,excourse24,2.0
1050566,CO0301EN,2.0
1050569,excourse43,21.0
1050569,excourse44,21.0
1050569,CO0401EN,21.0
1050569,SW0101EN,15.0
1050569,GPXX04V3EN,15.0
1050570,excourse43,27.0
1050570,excourse44,27.0
1050570,GPXX04V3EN,24.0
1050570,CC0210EN,18.0
1050570,CO0193EN,18.0
1050577,excourse43,18.0
1050577,excourse44,18.0
1050577,CO0401EN,18.0
1050577,CC0210EN,15.0
1050577,HCC104EN,15.0
1050580,HCC104EN,2.0
1050580,CC0210EN,2.0
1050580,GPXX04V3EN,2.0
1050580,excourse24,2.0
1050580,CO0301EN,2.0
1050603,HCC104EN,2.0
1050603,CC0210EN,2.0
1050603,GPXX04V3EN,2.0
1050603,excourse24,2.0
1050603,CO0301EN,2.0
1050607,HCC104EN,2.0
1050607,CC0210EN,2.0
1050607,GPXX04V3EN,2.0
1050607,excourse24,2.0
1050607,CO0301EN,2.0
1050617,excourse44,27.0
1050617,excourse43,27.0
1050617,SECM03EN,18.0
1050617,COM001EN,18.0
1050617,GPXX04V3EN,18.0
1050628,HCC104EN,2.0
1050628,CC0210EN,2.0
1050628,GPXX04V3EN,2.0
1050628,excourse24,2.0
1050628,CO0301EN,2.0
1050635,HCC104EN,2.0
1050635,CC0210EN,2.0
1050635,GPXX04V3EN,2.0
1050635,excourse24,2.0
1050635,CO0301EN,2.0
1050646,HCC104EN,2.0
1050646,CC0210EN,2.0
1050646,GPXX04V3EN,2.0
1050646,excourse24,2.0
1050646,CO0301EN,2.0
1050662,HCC104EN,2.0
1050662,CC0210EN,2.0
1050662,GPXX04V3EN,2.0
1050662,excourse24,2.0
1050662,CO0301EN,2.0
1050692,HCC104EN,2.0
1050692,CC0210EN,2.0
1050692,GPXX04V3EN,2.0
1050692,excourse24,2.0
1050692,CO0301EN,2.0
1050772,HCC104EN,2.0
1050772,CC0210EN,2.0
1050772,GPXX04V3EN,2.0
1050772,excourse24,2.0
1050772,CO0301EN,2.0
1050776,ML0122EN,15.0
1050776,excourse22,15.0
1050776,ML0101EN,15.0
1050776,excourse21,15.0
1050776,GPXX0D14EN,15.0
1050782,TMP0105EN,33.0
1050782,BD0212EN,33.0
1050782,SC0103EN,33.0
1050782,RP0105EN,33.0
1050782,excourse72,33.0
1050785,HCC104EN,2.0
1050785,CC0210EN,2.0
1050785,GPXX04V3EN,2.0
1050785,excourse24,2.0
1050785,CO0301EN,2.0
1050795,HCC104EN,2.0
1050795,CC0210EN,2.0
1050795,GPXX04V3EN,2.0
1050795,excourse24,2.0
1050795,CO0301EN,2.0
1050804,HCC104EN,2.0
1050804,CC0210EN,2.0
1050804,GPXX04V3EN,2.0
1050804,excourse24,2.0
1050804,CO0301EN,2.0
1050841,TA0106EN,15.0
1050841,excourse31,15.0
1050841,excourse03,12.0
1050841,BD0145EN,12.0
1050841,excourse72,12.0
1050888,HCC104EN,2.0
1050888,CC0210EN,2.0
1050888,GPXX04V3EN,2.0
1050888,excourse24,2.0
1050888,CO0301EN,2.0
1050895,HCC104EN,2.0
1050895,CC0210EN,2.0
1050895,GPXX04V3EN,2.0
1050895,excourse24,2.0
1050895,CO0301EN,2.0
1050908,WA0101EN,2.0
1050908,BC0201EN,2.0
1050908,SW0201EN,2.0
1050908,DS0201EN,2.0
1050908,CO0201EN,2.0
1050917,SC0103EN,18.0
1050917,TMP0105EN,18.0
1050917,RP0105EN,18.0
1050917,BD0211EN,18.0
1050917,excourse72,18.0
1050922,SC0103EN,15.0
1050922,RP0105EN,15.0
1050922,excourse72,15.0
1050922,excourse73,15.0
1050922,TMP0105EN,15.0
1050925,HCC104EN,2.0
1050925,CC0210EN,2.0
1050925,GPXX04V3EN,2.0
1050925,excourse24,2.0
1050925,CO0301EN,2.0
1050939,SC0103EN,27.0
1050939,BD0212EN,27.0
1050939,excourse72,27.0
1050939,TMP0105EN,27.0
1050939,excourse73,27.0
1050971,HCC104EN,2.0
1050971,CC0210EN,2.0
1050971,GPXX04V3EN,2.0
1050971,excourse24,2.0
1050971,CO0301EN,2.0
1051003,HCC104EN,2.0
1051003,CC0210EN,2.0
1051003,GPXX04V3EN,2.0
1051003,excourse24,2.0
1051003,CO0301EN,2.0
1051008,HCC104EN,2.0
1051008,CC0210EN,2.0
1051008,GPXX04V3EN,2.0
1051008,excourse24,2.0
1051008,CO0301EN,2.0
1051059,excourse31,21.0
1051059,GPXX0TY1EN,15.0
1051059,GPXX0LLEEN,15.0
1051059,CC0271EN,15.0
1051059,GPXX0T3CEN,15.0
1051074,HCC104EN,2.0
1051074,CC0210EN,2.0
1051074,GPXX04V3EN,2.0
1051074,excourse24,2.0
1051074,CO0301EN,2.0
1051104,HCC104EN,2.0
1051104,CC0210EN,2.0
1051104,GPXX04V3EN,2.0
1051104,excourse24,2.0
1051104,CO0301EN,2.0
1051112,HCC104EN,2.0
1051112,CC0210EN,2.0
1051112,GPXX04V3EN,2.0
1051112,excourse24,2.0
1051112,CO0301EN,2.0
1051117,HCC104EN,2.0
1051117,CC0210EN,2.0
1051117,GPXX04V3EN,2.0
1051117,excourse24,2.0
1051117,CO0301EN,2.0
1051121,ML0101EN,27.0
1051121,ML0122EN,27.0
1051121,excourse21,27.0
1051121,excourse22,27.0
1051121,RP0105EN,24.0
1051143,HCC104EN,2.0
1051143,CC0210EN,2.0
1051143,GPXX04V3EN,2.0
1051143,excourse24,2.0
1051143,CO0301EN,2.0
1051147,HCC104EN,2.0
1051147,CC0210EN,2.0
1051147,GPXX04V3EN,2.0
1051147,excourse24,2.0
1051147,CO0301EN,2.0
1051212,HCC104EN,2.0
1051212,CC0210EN,2.0
1051212,GPXX04V3EN,2.0
1051212,excourse24,2.0
1051212,CO0301EN,2.0
1051215,HCC104EN,2.0
1051215,CC0210EN,2.0
1051215,GPXX04V3EN,2.0
1051215,excourse24,2.0
1051215,CO0301EN,2.0
1051228,ML0122EN,18.0
1051228,ML0101EN,18.0
1051228,excourse21,18.0
1051228,excourse22,18.0
1051228,GPXX0D14EN,15.0
1051232,excourse22,21.0
1051232,ML0122EN,21.0
1051232,excourse21,21.0
1051232,excourse20,21.0
1051232,excourse36,21.0
1051274,HCC104EN,2.0
1051274,CC0210EN,2.0
1051274,GPXX04V3EN,2.0
1051274,excourse24,2.0
1051274,CO0301EN,2.0
1051312,HCC104EN,2.0
1051312,CC0210EN,2.0
1051312,GPXX04V3EN,2.0
1051312,excourse24,2.0
1051312,CO0301EN,2.0
1051337,HCC104EN,2.0
1051337,CC0210EN,2.0
1051337,GPXX04V3EN,2.0
1051337,excourse24,2.0
1051337,CO0301EN,2.0
1051348,excourse31,27.0
1051348,RP0105EN,27.0
1051348,excourse72,27.0
1051348,excourse73,27.0
1051348,TMP0105EN,27.0
1051369,excourse43,24.0
1051369,GPXX04V3EN,24.0
1051369,excourse44,24.0
1051369,CO0401EN,24.0
1051369,CC0150EN,21.0
1051440,HCC104EN,2.0
1051440,CC0210EN,2.0
1051440,GPXX04V3EN,2.0
1051440,excourse24,2.0
1051440,CO0301EN,2.0
1051476,SC0103EN,15.0
1051476,excourse12,15.0
1051476,excourse38,15.0
1051476,excourse36,15.0
1051476,TMP0105EN,15.0
1051486,HCC104EN,2.0
1051486,CC0210EN,2.0
1051486,GPXX04V3EN,2.0
1051486,excourse24,2.0
1051486,CO0301EN,2.0
1051501,CO0401EN,15.0
1051501,excourse43,15.0
1051501,excourse44,15.0
1051501,GPXX04V3EN,15.0
1051501,CO0301EN,12.0
1051502,HCC104EN,2.0
1051502,CC0210EN,2.0
1051502,GPXX04V3EN,2.0
1051502,excourse24,2.0
1051502,CO0301EN,2.0
1051504,excourse21,15.0
1051504,ML0122EN,15.0
1051504,ML0101EN,15.0
1051504,excourse22,15.0
1051504,GPXX0D14EN,12.0
1051512,HCC104EN,2.0
1051512,CC0210EN,2.0
1051512,GPXX04V3EN,2.0
1051512,excourse24,2.0
1051512,CO0301EN,2.0
1051518,HCC104EN,2.0
1051518,CC0210EN,2.0
1051518,GPXX04V3EN,2.0
1051518,excourse24,2.0
1051518,CO0301EN,2.0
1051524,BD0212EN,30.0
1051524,excourse73,30.0
1051524,GPXX097UEN,30.0
1051524,GPXX0M6UEN,30.0
1051524,excourse71,30.0
1051538,HCC104EN,2.0
1051538,CC0210EN,2.0
1051538,GPXX04V3EN,2.0
1051538,excourse24,2.0
1051538,CO0301EN,2.0
1051553,WA0101EN,2.0
1051553,BC0201EN,2.0
1051553,SW0201EN,2.0
1051553,DS0201EN,2.0
1051553,CO0201EN,2.0
1051583,HCC104EN,2.0
1051583,CC0210EN,2.0
1051583,GPXX04V3EN,2.0
1051583,excourse24,2.0
1051583,CO0301EN,2.0
1051616,HCC104EN,2.0
1051616,CC0210EN,2.0
1051616,GPXX04V3EN,2.0
1051616,excourse24,2.0
1051616,CO0301EN,2.0
1051623,HCC104EN,2.0
1051623,CC0210EN,2.0
1051623,GPXX04V3EN,2.0
1051623,excourse24,2.0
1051623,CO0301EN,2.0
1051647,HCC104EN,2.0
1051647,CC0210EN,2.0
1051647,GPXX04V3EN,2.0
1051647,excourse24,2.0
1051647,CO0301EN,2.0
1051679,GPXX0TY1EN,12.0
1051679,GPXX04V3EN,12.0
